Price,Close,High,Low,Open,Volume
2009-09-09,1.2268403768539429,1.268777574417209,1.223997214359524,1.268777574417209,5512000
2009-09-10,1.2119135856628418,1.2410563810666195,1.2048055950505967,1.2090703385775845,4152000
2009-09-11,1.1998300552368164,1.231816100962283,1.1756629186034617,1.2083597126217092,6203000
2009-09-14,1.1834814548492432,1.2012515148580671,1.1593143223689524,1.1827707066786028,16145000
2009-09-15,1.2211538553237915,1.2332374210811605,1.1820598265470197,1.2261294312551878,19869000
2009-09-16,1.2495858669281006,1.2616694331912175,1.216178245560642,1.2367914677590661,20211000
2009-09-17,1.1827707290649414,1.2723314400391161,1.174951905902429,1.2552722973459054,14464000
2009-09-18,1.1514955759048462,1.2097811664684275,1.150073994735134,1.177795124113281,8999000
2009-09-21,1.1806381940841675,1.1820597750406343,1.1280390208235427,1.1571818117337482,5530000
2009-09-22,1.2261295318603516,1.2346591034045942,1.1955651561540472,1.2055163088333418,11141000
2009-09-23,1.2367916107177734,1.2645128262439191,1.2296836197727008,1.2524291738501465,5303000
2009-09-24,1.243188738822937,1.2687775395043275,1.1905895562520643,1.2318160044242676,7788000
2009-09-25,1.2175997495651245,1.2424777116912329,1.2154673358646753,1.2424777116912329,4685000
2009-09-28,1.254561424255371,1.2687774042891438,1.2104918183635365,1.2311050402528616,2336000
2009-09-29,1.2104917764663696,1.2680666122378805,1.2048054524368137,1.247453391062014,3567000
2009-09-30,1.2133350372314453,1.2318158447427567,1.2055162144996006,1.2083594612811455,5126000
2009-10-01,1.1593143939971924,1.2147567372271646,1.1522064034480661,1.2083595796265232,6605000
2009-10-02,1.1436767578125,1.162868400263694,1.1301716095350758,1.1514955813840184,6296000
2009-10-05,1.1721086502075195,1.174951812184967,1.1372794499472256,1.1443874396247646,1889000
2009-10-06,1.1706870794296265,1.2225755099646085,1.1685547501405658,1.189878720902594,4694000
2009-10-07,1.1465197801589966,1.1806381453762218,1.131592968897112,1.177794898846669,2917000
2009-10-08,1.1379905939102173,1.1500742483523163,1.1330150163520325,1.1450985860601812,5573000
2009-10-09,1.1550496816635132,1.1692656641880952,1.133014874856835,1.1358581222021151,8705000
2009-10-12,1.1614466905593872,1.1692655138360866,1.1401227195144934,1.1529171190882155,12888000
2009-10-13,1.1749520301818848,1.1849032684171135,1.1479416474490303,1.150784809953989,5573000
2009-10-14,1.1984081268310547,1.2083593626533449,1.1756625781048304,1.196986545923275,6955000
2009-10-15,1.2197315692901611,1.2758847111996252,1.215466828403719,1.2367907870375683,20920000
2009-10-16,1.1678436994552612,1.224707695617907,1.1522061407591417,1.224707695617907,12638000
2009-10-19,1.1543387174606323,1.1827707640126195,1.1415443176957207,1.1699763642477077,21429000
2009-10-20,1.1749520301818848,1.1891680121745518,1.1564712196978433,1.1614467964484894,4890000
2009-10-21,1.1721086502075195,1.2019621899063997,1.145098187752166,1.163578994807336,2338000
2009-10-22,1.1571820974349976,1.1607360930705841,1.1095584881309855,1.1607360930705841,9834000
2009-10-23,1.1408336162567139,1.1664224168354966,1.1315932113402682,1.1465200258002137,11341000
2009-10-26,1.1259067058563232,1.1458090951956892,1.1237742918674758,1.1308822820076831,1624000
2009-10-27,1.0981855392456055,1.1365687384430352,1.0846803913098373,1.1337255761620093,3288000
2009-10-28,1.0612236261367798,1.1017391401785082,1.0583803801393519,1.1017391401785082,6220000
2009-10-29,1.0690423250198364,1.080415139148572,1.0462967814962616,1.062645170031108,11833000
2009-10-30,1.0661998987197876,1.0797051353977167,1.0569594914630898,1.0733078912658698,2781000
2009-11-02,1.0569592714309692,1.0733076678304276,1.0462972848314012,1.0733076678304276,2766000
2009-11-03,1.0299488306045532,1.0534052167534107,1.026394835270906,1.0434540637127718,3637000
2009-11-04,1.050561785697937,1.0839693163434272,1.0185757511416378,1.0377673888221994,8053000
2009-11-05,1.0889452695846558,1.1187989009021049,1.0555377273427784,1.0676212956344437,2741000
2009-11-06,1.0868124961853027,1.1152444498422835,1.0569588770583482,1.0889448249224516,2575000
2009-11-09,1.1131123304367065,1.118798739617137,1.072596717984844,1.0846803692684819,2529000
2009-11-10,1.0981855392456055,1.1152447671335508,1.0789939820138554,1.1152447671335508,1468000
2009-11-11,1.0917885303497314,1.1038720987896817,1.0747293001398532,1.1038720987896817,1535000
2009-11-12,1.108847737312317,1.1337257933396434,1.0946317537160994,1.0946317537160994,1300000
2009-11-13,1.1074260473251343,1.1195096999843697,1.0953424793998368,1.1095584616022898,621000
2009-11-16,1.1379905939102173,1.1522066629440955,1.1038722146436002,1.1109802067935641,1556000
2009-11-17,1.1422547101974487,1.1507842785071987,1.1074255195596152,1.1251954888440516,985000
2009-11-18,1.1394115686416626,1.1479411370984078,1.123773927614748,1.1479411370984078,1155000
2009-11-19,1.106715202331543,1.1294607549207825,1.0839695650083734,1.1259067596807784,1166000
2009-11-20,1.0974749326705933,1.1124017484070983,1.0882345269638969,1.1060045053483358,4237000
2009-11-23,1.079704761505127,1.1095583029138534,1.0768615146309135,1.1045827268013866,4653000
2009-11-24,1.084680199623108,1.0896557751025753,1.066910226672214,1.0733073830409698,5228000
2009-11-25,1.101739525794983,1.1358579813024179,1.0917883731557614,1.0932099542850888,1353000
2009-11-27,1.1273285150527954,1.1287501811556524,1.0704645824247048,1.075440159582874,616000
2009-11-30,1.1273285150527954,1.1365689210516488,1.0839697325302988,1.128039348104224,2765000
2009-12-01,1.1344364881515503,1.161446872656688,1.1301717441142813,1.1301717441142813,4178000
2009-12-02,1.109558343887329,1.145098295622967,1.0932099491421499,1.1394119711324078,8465000
2009-12-03,1.132304310798645,1.1330150592001502,1.107426252598988,1.107426252598988,5079000
2009-12-04,1.1742411851882935,1.1877464187836695,1.1088476009031787,1.1657116130266503,9468000
2009-12-07,1.199118971824646,1.2033837145912785,1.17281934346112,1.17281934346112,3084000
2009-12-08,1.1905896663665771,1.206227315303675,1.176373683502991,1.1806385122556435,2495000
2009-12-09,1.194854497909546,1.194854497909546,1.1614468703149492,1.1806385150127616,967000
2009-12-10,1.1920108795166016,1.207648437778019,1.190589213983274,1.194143208348774,2555000
2009-12-11,1.1785056591033936,1.187035228699066,1.1699760895077211,1.1863244806608741,774000
2009-12-14,1.1976972818374634,1.201251361171665,1.1863245499568955,1.189878544557182,2248000
2009-12-15,1.1898789405822754,1.201251760981952,1.187746526165593,1.1976976804648527,1404000
2009-12-16,1.2083594799041748,1.217599883802242,1.1898786721080403,1.1998298241620056,3157000
2009-12-17,1.1593143939971924,1.206937913729553,1.1472307422765327,1.2019623372919508,1490000
2009-12-18,1.165000557899475,1.194143262169712,1.1536277415237304,1.1586033169129013,4178000
2009-12-21,1.1721086502075195,1.1976973622063078,1.1628682466799345,1.1934326192401368,1443000
2009-12-22,1.189167857170105,1.189167857170105,1.1536279068209632,1.1728194630627147,3127000
2009-12-23,1.1927217245101929,1.1969865519890603,1.1834813214619242,1.190589310770759,2235000
2009-12-24,1.1927217245101929,1.2083593687767626,1.1884569817652417,1.1884569817652417,308000
2009-12-28,1.2353696823120117,1.265223218945091,1.190589250261525,1.190589250261525,7954000
2009-12-29,1.246031641960144,1.2566936251781013,1.236791239557799,1.2453208091853827,2276000
2009-12-30,1.2574049234390259,1.263802081844438,1.230394454273676,1.230394454273676,3025000
2009-12-31,1.300052285194397,1.300052285194397,1.251717948253412,1.251717948253412,5558000
2010-01-04,1.3405680656433105,1.3434112274246992,1.2801500728166137,1.3007632923003825,5387000
2010-01-05,1.3505194187164307,1.3675786461594086,1.2865474217226733,1.3469654235908846,3011000
2010-01-06,1.361181378364563,1.3718433635396727,1.3213765998172495,1.3469653981310834,5331000
2010-01-07,1.3526520729064941,1.3626033118652559,1.325641688209773,1.3533629059513852,2718000
2010-01-08,1.362602949142456,1.3718432678626256,1.3398573145681063,1.3434113093786084,2899000
2010-01-11,1.3711328506469727,1.389613662015269,1.3526520392786765,1.3647356076038206,5127000
2010-01-12,1.3505194187164307,1.3604706559083164,1.33203861017002,1.3604706559083164,9167000
2010-01-13,1.3092927932739258,1.347675983700293,1.2972092292399233,1.347675983700293,9439000
2010-01-14,1.3100037574768066,1.3412788774947608,1.2901013698590544,1.3135577522394795,10654000
2010-01-15,1.2964986562728882,1.3192442080832527,1.290101498953511,1.3192442080832527,1587000
2010-01-19,1.2659339904785156,1.290101202571274,1.2296832147063326,1.2723311463282385,3813000
2010-01-20,1.2765960693359375,1.2801500639048895,1.2396344580317047,1.2588260964911773,1938000
2010-01-21,1.2787284851074219,1.3142684308548447,1.2645125068084528,1.2701988303409089,3386000
2010-01-22,1.248164415359497,1.2837043696644752,1.2353700148629179,1.2709099691678962,9235000
2010-01-25,1.254561424255371,1.2652234092807007,1.2410562771168572,1.2559830053119634,2614000
2010-01-26,1.2623796463012695,1.2794387803284364,1.1969861014847325,1.2104912421950826,7654000
2010-01-27,1.2375023365020752,1.2758854503867973,1.2261295180816019,1.2538507312062823,6963000
2010-01-28,1.2595369815826416,1.2609586473520091,1.2261294459470553,1.2474534156804837,144576000
2010-01-29,1.2353696823120117,1.2694880462072073,1.2261292797333674,1.2595368108402396,33570000
2010-02-01,1.2438995838165283,1.2574048172587677,1.2289727691524572,1.2353700117516027,5095000
2010-02-02,1.2581154108047485,1.2652234007738437,1.2332374459129163,1.244610263757038,17729000
2010-02-03,1.2524288892745972,1.2574045495927326,1.2424777381061596,1.2467424808638115,12857000
2010-02-04,1.2239969968795776,1.249585793718473,1.212624179454753,1.2353698143044025,13767000
2010-02-05,1.2225759029388428,1.231105477038541,1.179927862972441,1.2261298992082132,5387000
2010-02-08,1.2090703248977661,1.2289727153336567,1.1991191720467862,1.214045901323256,4983000
2010-02-09,1.207648754119873,1.2353699682726498,1.1955651870586825,1.2112027494163369,1896000
2010-02-10,1.1941434144973755,1.2040946512790331,1.1735302775125318,1.1984082423657894,5780000
2010-02-11,1.2175997495651245,1.2261293196330074,1.1728193160574316,1.1913001218161068,3700000
2010-02-12,1.2339483499526978,1.2360807641595966,1.1934328189573626,1.2069379677111627,1632000
2010-02-16,1.2424778938293457,1.2446103078423914,1.2275510804719538,1.2367914847058665,4227000
2010-02-17,1.2375023365020752,1.2510074842341996,1.2204431088713654,1.2510074842341996,5077000
2010-02-18,1.2403454780578613,1.2438994731632564,1.2296834927416762,1.241767059153234,4619000
2010-02-19,1.246031641960144,1.2524287979973543,1.233947993192664,1.2438992283697705,3746000
2010-02-22,1.233237624168396,1.2502967686664288,1.2247080519193796,1.2438996106631506,8465000
2010-02-23,1.2353696823120117,1.2431884193140093,1.2175997099430464,1.2332372686809534,18202000
2010-02-24,1.2609589099884033,1.2701992310103525,1.237502521449279,1.2438996798081579,8523000
2010-02-25,1.2858368158340454,1.3071607889471228,1.2574048516832756,1.2794395730597599,23197000
2010-02-26,1.2901015281677246,1.2929446904331805,1.2765962955719858,1.2829934530362264,2807000
2010-03-01,1.300763487815857,1.3363034390947353,1.2879690884086752,1.3291954488389595,8722000
2010-03-02,1.3306169509887695,1.332038532008787,1.2929445879217307,1.2929445879217307,9810000
2010-03-03,1.3441221714019775,1.4173344830338264,1.3327493538680104,1.3327493538680104,10634000
2010-03-04,1.3547841310501099,1.3675785293561065,1.3149793551501023,1.3512301362281063,3966000
2010-03-05,1.3761082887649536,1.3974322606223255,1.3540734839520965,1.3540734839520965,3767000
2010-03-08,1.3725541830062866,1.3874809959988628,1.3569166218493511,1.3846377491396493,2220000
2010-03-09,1.3753973245620728,1.4215993439114794,1.3611813446803858,1.3817945663491862,9227000
2010-03-10,1.4031187295913696,1.4201779586413599,1.3761083471460034,1.3832163380666822,5449000
2010-03-11,1.4116482734680176,1.419467097217694,1.4066726968700118,1.4066726968700118,3947000
2010-03-12,1.3967214822769165,1.4215994489072936,1.381794668405118,1.4144914584414716,4984000
2010-03-15,1.380373239517212,1.3903243933734268,1.3526520228024312,1.3903243933734268,1792000
2010-03-16,1.3860591650009155,1.398853561725467,1.361891952358116,1.3803727570417916,1623000
2010-03-17,1.4137805700302124,1.4208885602171453,1.3903241854665485,1.3924565994694136,3094000
2010-03-18,1.4201775789260864,1.4215991597833446,1.384637549091155,1.4173343324776573,2112000
2010-03-19,1.4294182062149048,1.4415019426854143,1.3995646628160325,1.4294182062149048,6365000
2010-03-22,1.4173345565795898,1.4322614545096628,1.4002754141273588,1.4123589804255163,4734000
2010-03-23,1.437237024307251,1.442923348610228,1.4180453832159623,1.4201777971965417,2819000
2010-03-24,1.3945889472961426,1.4358153053708624,1.3910349523713206,1.4358153053708624,1535000
2010-03-25,1.3967214822769165,1.4038294727427385,1.3725542638527632,1.4038294727427385,5835000
2010-03-26,1.415202260017395,1.435815398017871,1.3974321995127363,1.3974321995127363,5250000
2010-03-29,1.437237024307251,1.4500313387228754,1.4173345503111272,1.4279966202140242,2961000
2010-03-30,1.4486099481582642,1.4578503529262234,1.4187563197180986,1.4415019575265926,3539000
2010-03-31,1.4614038467407227,1.4699335008533625,1.4336826403424592,1.4493202830596936,6620000
2010-04-01,1.4571397304534912,1.478463706668764,1.4279970137996547,1.4706449662302001,3246000
2010-04-05,1.440079927444458,1.4713550444213606,1.4066723121366032,1.4706442963782873,6120000
2010-04-06,1.469934105873108,1.4805960084344933,1.4215996617868871,1.4251537422859395,2358000
2010-04-07,1.45571768283844,1.4741983196571369,1.4500311896522116,1.4628256722203494,1446000
2010-04-08,1.4287071228027344,1.4557175822686448,1.427285457237436,1.4557175822686448,1402000
2010-04-09,1.4223099946975708,1.431550397934878,1.4095156814670569,1.4287072360467457,1983000
2010-04-12,1.4230213165283203,1.4322617223906808,1.3981432616370688,1.4159132403208612,2867000
2010-04-13,1.432261347770691,1.4386584197961292,1.4038293045793209,1.4116480423147677,2367000
2010-04-14,1.5317736864089966,1.5324844347546758,1.4571396871400846,1.4663800935054887,4783000
2010-04-15,1.5609163045883179,1.563759466952457,1.5353275043753358,1.5353275043753358,6148000
2010-04-16,1.5552290678024292,1.5623370550527924,1.5403023454170013,1.5616263071680911,3439000
2010-04-19,1.5566514730453491,1.5666026260329105,1.5140035292690595,1.5410138258735637,4867000
2010-04-20,1.5900591611862183,1.6263100354234914,1.5765539268833957,1.597167152482249,8506000
2010-04-21,1.552386999130249,1.6227561732643276,1.5253765268923265,1.5992997818863013,5402000
2010-04-22,1.5303517580032349,1.5538081414725056,1.4905468114521465,1.5523864757143075,6441000
2010-04-23,1.5275088548660278,1.5367492612161082,1.4983661391267853,1.5232440258632378,1886000
2010-04-26,1.5488324165344238,1.565891727987009,1.514003384410374,1.5175572946510973,2550000
2010-04-27,1.4926788806915283,1.553807782693668,1.4798845696933731,1.553807782693668,2506000
2010-04-28,1.4933900833129883,1.5132923863256613,1.4699337007807154,1.5054736486375166,3139000
2010-04-29,1.521111249923706,1.5495432073949809,1.5161355048451823,1.5161355048451823,3185000
2010-04-30,1.4578502178192139,1.5417244317127055,1.4564285520374876,1.5331949454258929,3603000
2010-05-03,1.5012092590332031,1.5260873145259557,1.449320903075186,1.4678017152467353,4239000
2010-05-04,1.4251536130905151,1.4905470275596446,1.4159131232581834,1.4905470275596446,5540000
2010-05-05,1.3924566507339478,1.4258642736296054,1.3647354371439722,1.4173346173041175,6266000
2010-05-06,1.3647352457046509,1.3917456225672904,1.318533314269634,1.3910348744624872,9155000
2010-05-07,1.3711328506469727,1.3860596663470537,1.3064500955918763,1.3675788549787573,6025000
2010-05-10,1.474198579788208,1.486282316390752,1.4215994829742225,1.4215994829742225,8944000
2010-05-11,1.4685121774673462,1.478463329938554,1.4336829743502637,1.4450557926607248,2174000
2010-05-12,1.4727773666381836,1.4869933506450161,1.4571397164435091,1.4614045455391382,3533000
2010-05-13,1.4542961120605469,1.4805956575427437,1.444344960170177,1.4805956575427437,2919000
2010-05-14,1.4379475116729736,1.4564283165075038,1.4016967347798222,1.4507418237680523,5049000
2010-05-17,1.4585610628128052,1.4585610628128052,1.415913035409788,1.4393695055585018,2929000
2010-05-18,1.4272857904434204,1.4841498843131817,1.4173346375666604,1.4642474090917998,3384000
2010-05-19,1.4230213165283203,1.4415021282530411,1.3455440738926783,1.4102268301952592,5790000
2010-05-20,1.4287071228027344,1.4429231005844274,1.3817943622295827,1.4052507425161587,11123000
2010-05-21,1.4080942869186401,1.4393695821136854,1.3889027286436029,1.4144915294996088,8233000
2010-05-24,1.378240942955017,1.4215997271773386,1.372554532522491,1.4038297475344113,4802000
2010-05-25,1.3668676614761353,1.3746864837777766,1.316400902403181,1.3505192687670151,6804000
2010-05-26,1.4230213165283203,1.451453282422388,1.3846380269970213,1.3903244371226233,9462000
2010-05-27,1.5168465375900269,1.5317732655555454,1.4422125588267396,1.4478988829656476,10657000
2010-05-28,1.4678014516830444,1.527508536889388,1.442923400657484,1.523243708774394,7955000
2010-06-01,1.4493207931518555,1.4919687397894765,1.4457667128647826,1.4685123521919974,4561000
2010-06-02,1.5004982948303223,1.5004982948303223,1.4457666145141652,1.4457666145141652,8618000
2010-06-03,1.5395922660827637,1.5637595714627754,1.4969443193668028,1.4969443193668028,6463000
2010-06-04,1.4791738986968994,1.5239542437227753,1.4628255080069565,1.5211110821827452,3157000
2010-06-07,1.476331114768982,1.4997875027350767,1.460693635770171,1.4841500237362657,7353000
2010-06-08,1.4990768432617188,1.4997875915852585,1.4656692995049148,1.4884149405370695,11924000
2010-06-09,1.4976550340652466,1.5566513693041593,1.4898361262665036,1.5104493485583257,8025000
2010-06-10,1.5495431423187256,1.5616267067897598,1.5275082575764043,1.5282191751108136,10099000
2010-06-11,1.558783769607544,1.562337679920244,1.523243649673434,1.5282193952597765,7929000
2010-06-14,1.5289299488067627,1.5751319632656342,1.514713970429853,1.5744210457193077,13409000
2010-06-15,1.5815293788909912,1.6135154219299292,1.5331951096839085,1.5459894252187636,12082000
2010-06-16,1.6263097524642944,1.669668440985805,1.567313248557284,1.5793968147113469,26923000
2010-06-17,1.6597179174423218,1.6838850589041574,1.636972272850056,1.6554530878977827,20536000
2010-06-18,1.6376829147338867,1.6725121277910115,1.6213345155220895,1.655452980190672,12720000
2010-06-21,1.6341286897659302,1.6632714017190893,1.5907698264944017,1.6625606534669257,7111000
2010-06-22,1.5822399854660034,1.6376822345055686,1.5708671686336266,1.6270203352343509,12008000
2010-06-23,1.602142572402954,1.6135153912554319,1.5289302522832162,1.5992994100568003,11441000
2010-06-24,1.5097386837005615,1.6120937136973872,1.4734878132785418,1.60996146905408,17771000
2010-06-25,1.5260872840881348,1.5687352331097637,1.5019199774015703,1.5239548696902647,95883000
2010-06-28,1.5459893941879272,1.5538083024663842,1.458561092962307,1.5310626647855585,9663000
2010-06-29,1.4905470609664917,1.5132927000981569,1.447188366431371,1.512581951834003,13274000
2010-06-30,1.4969440698623657,1.5147141294327806,1.4692228582770852,1.4848605039203364,13444000
2010-07-01,1.5218219757080078,1.5317731267834886,1.4699336371369067,1.5154247345304137,11503000
2010-07-02,1.533194899559021,1.5417243855906666,1.5118709302781417,1.526797657934404,5534000
2010-07-06,1.4834390878677368,1.5786863045994803,1.4749096001910795,1.5502543400748707,10588000
2010-07-07,1.5403026342391968,1.5417241302751439,1.457139015294928,1.4749090714867918,9493000
2010-07-08,1.5488324165344238,1.563759314055436,1.5175572946510973,1.5467001720706985,2914000
2010-07-09,1.5644696950912476,1.5644696950912476,1.5282190056967937,1.5452781436784304,3255000
2010-07-12,1.5708675384521484,1.5907698454933956,1.5246655121522916,1.553097476192858,4995000
2010-07-13,1.597878336906433,1.5993000033408298,1.5737111937971726,1.585794765351803,6589000
2010-07-14,1.5843727588653564,1.6248882903350819,1.5793970126790862,1.5992994890205523,5384000
2010-07-15,1.6284420490264893,1.6348392911247709,1.5573621461606604,1.581529279241471,8355000
2010-07-16,1.5630488395690918,1.631285765789418,1.5623380912130143,1.6128049527882333,6599000
2010-07-19,1.582950234413147,1.5900582215085663,1.5481210468052578,1.5673125950161122,5262000
2010-07-20,1.5637589693069458,1.5701562096913206,1.5353270157779157,1.565891382768404,7122000
2010-07-21,1.5474109649658203,1.5893481577195496,1.5438568851544894,1.5758429255850566,5036000
2010-07-22,1.6241774559020996,1.6305745287904014,1.5559405430387339,1.565891865415389,8397000
2010-07-23,1.6263097524642944,1.6440796428786748,1.5992992885581596,1.6277312487954485,6317000
2010-07-26,1.6206239461898804,1.6312860205355428,1.5573627569867434,1.6270211907972778,6892000
2010-07-27,1.5936131477355957,1.6391042554580821,1.5801079142279668,1.6241775254556734,9720000
2010-07-28,1.5495431423187256,1.6028531450724195,1.5474107286511518,1.5907694111335584,3550000
2010-07-29,1.5474109649658203,1.5630484416256885,1.5182680867036062,1.5573621172889824,5103000
2010-07-30,1.546700358390808,1.5573622598651902,1.4990766674725804,1.5339058732601076,2775000
2010-08-02,1.55167555809021,1.6206230352091622,1.5353271662618613,1.562337456974709,10105000
2010-08-03,1.535327434539795,1.5566514055026988,1.5189790398547829,1.5438569212442423,4176000
2010-08-04,1.5879266262054443,1.5957453651966735,1.5104494761247909,1.5417246015575743,6168000
2010-08-05,1.6163588762283325,1.6170697940576684,1.571578509567654,1.571578509567654,4639000
2010-08-06,1.605696678161621,1.6156478312665192,1.5914806967352337,1.6035642640008765,2716000
2010-08-09,1.6277315616607666,1.6298639760352185,1.5978779298863242,1.6120939127374143,2267000
2010-08-10,1.5850836038589478,1.622045226843274,1.577975612474876,1.6049859119471959,3722000
2010-08-11,1.4379475116729736,1.474909121342034,1.3704215331163028,1.4599822261853175,23300000
2010-08-12,1.4507420063018799,1.4848604586279435,1.4358152787348886,1.453585337763267,18324000
2010-08-13,1.420888066291809,1.4606929161292748,1.418044905098939,1.4486093539587301,39578000
2010-08-16,1.4407910108566284,1.442923424950026,1.4009862302263076,1.420888620541468,14858000
2010-08-17,1.447898507118225,1.472065802104823,1.4422121844553804,1.449320172517838,7749000
2010-08-18,1.4749093055725098,1.4798848814236392,1.4279965395843264,1.4443449328671127,8339000
2010-08-19,1.4578502178192139,1.4820173498336227,1.4486098139076138,1.469222866201631,5891000
2010-08-20,1.4521636962890625,1.4606933518800156,1.442212544411514,1.442212544411514,4158000
2010-08-23,1.4500315189361572,1.4621150866826464,1.4372372029304255,1.4528746814410005,5772000
2010-08-24,1.4386584758758545,1.4557177871895781,1.4180453390842593,1.4215993340299773,10926000
2010-08-25,1.4422128200531006,1.4514532255534154,1.4009863694412537,1.4393696574686679,11221000
2010-08-26,1.4642473459243774,1.4941009727346382,1.4400802129897095,1.4585610215166398,7769000
2010-08-27,1.443634271621704,1.4678015765059227,1.4223102987011857,1.4656691622670837,10518000
2010-08-30,1.4215996265411377,1.4471884293090795,1.4166240495401325,1.4365263575441531,5904000
2010-08-31,1.432261347770691,1.4393693373850536,1.4002753097721397,1.407383299386502,6339000
2010-09-01,1.4926788806915283,1.5182676721556452,1.4329718135871266,1.4429229631932259,11095000
2010-09-02,1.496233344078064,1.5097385759960558,1.4805956982010287,1.5076061620370123,3047000
2010-09-03,1.491257905960083,1.5076063015133223,1.4734878444800057,1.5047631391275125,5240000
2010-09-07,1.4628260135650635,1.4919687259908796,1.4550071047929671,1.477752743909817,4393000
2010-09-08,1.4272857904434204,1.470644651427372,1.4066726517413044,1.4614042467652772,10604000
2010-09-09,1.3981430530548096,1.442923409604188,1.3853486533644257,1.430839842848687,15500000
2010-09-10,1.3256415128707886,1.3967215033345761,1.3085822846552644,1.3889026798107196,25537000
2010-09-13,1.3469659090042114,1.355495483432585,1.333460756553783,1.334171504994672,11641000
2010-09-14,1.4144920110702515,1.4343943243630564,1.3227987626631654,1.3384364155846025,12115000
2010-09-15,1.3583382368087769,1.4294181390540044,1.3441222563597315,1.4073834201983402,11064000
2010-09-16,1.3682892322540283,1.396721274624211,1.3505192587313626,1.3512300915658362,8576000
2010-09-17,1.4244426488876343,1.4443451243992274,1.3718434672085356,1.3789515425963517,15408000
2010-09-20,1.4663798809051514,1.4912579335438554,1.406672707093344,1.4315506749981135,12498000
2010-09-21,1.476331114768982,1.5580730985095967,1.4521639785214535,1.4749096182061145,9719000
2010-09-22,1.475619912147522,1.5246650872909926,1.471355084836294,1.478463073865732,14238000
2010-09-23,1.5161352157592773,1.5388808451864555,1.4372365996606684,1.467800965061276,10337000
2010-09-24,1.5339056253433228,1.54812160465676,1.515424818342286,1.5196896460298854,7934000
2010-09-27,1.560205101966858,1.57157791881434,1.5445676270859243,1.5623375157175003,6663000
2010-09-28,1.5850836038589478,1.5936132613069869,1.5502543952366314,1.5708676210908041,6547000
2010-09-29,1.5872153043746948,1.5992988673462751,1.572288410553961,1.5850828909717327,3880000
2010-09-30,1.6000101566314697,1.6348393613726693,1.587926589571842,1.5907697519150725,10464000
2010-10-01,1.6085397005081177,1.6106721144832068,1.5886372265632358,1.6078289523390386,6330000
2010-10-04,1.58579421043396,1.6085398486173563,1.558072995673171,1.6064074344459212,7856000
2010-10-05,1.5957452058792114,1.6078289414790483,1.581529225786539,1.595034457714933,4099000
2010-10-06,1.583661437034607,1.61280431112172,1.5523863187275908,1.593612757399964,10263000
2010-10-07,1.6263097524642944,1.632706824890189,1.5822401463093563,1.5879264705696738,8158000
2010-10-08,1.5779750347137451,1.614225726659287,1.567312966807515,1.609961068964615,11144000
2010-10-11,1.5879266262054443,1.5964562828997795,1.5687350681110575,1.582240301387799,3876000
2010-10-12,1.5651804208755493,1.5914801296644225,1.545278121757273,1.5914801296644225,8550000
2010-10-13,1.5637589693069458,1.5808181075308017,1.5310621888549991,1.5786856940693432,9490000
2010-10-14,1.5936131477355957,1.5992994726504552,1.5488326187926291,1.565891932472948,8488000
